SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
9037,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,29-07-2022 06:00,0.6
9038,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,29-07-2022 07:00,0.6
9039,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,29-07-2022 08:00,0.6
9040,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 08:00,0.1
9041,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 09:00,0.1
9042,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 10:00,0.1
9043,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 11:00,0.1
9044,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 12:00,0.1
9045,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 13:00,0.1
9046,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 14:00,0.1
9047,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 15:00,0.1
9048,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 16:00,0.1
9049,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 17:00,0.1
9050,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 18:00,0.1
9051,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 19:00,0.1
9052,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 20:00,0.1
9053,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 21:00,0.1
9054,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 22:00,0.1
9055,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,30-07-2022 23:00,0.1
9056,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-07-2022 00:00,0.1
9057,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-07-2022 01:00,0.1
9058,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-07-2022 02:00,0.1
9059,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-07-2022 03:00,0.1
9060,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-08-2022 01:00,0.2
9061,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-08-2022 02:00,0.4
9062,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-08-2022 03:00,0.4
9063,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-08-2022 21:00,0.1
9064,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-08-2022 22:00,0.2
9065,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-08-2022 23:00,0.2
9066,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-08-2022 00:00,0.2
9067,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-08-2022 01:00,0.2
9068,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-08-2022 02:00,0.2
9069,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-08-2022 03:00,0.2
9070,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-08-2022 17:00,0.1
9071,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-08-2022 18:00,0.2
9072,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-08-2022 19:00,0.2
9073,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-08-2022 20:00,0.2
9074,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-08-2022 21:00,0.2
9075,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-08-2022 22:00,0.2
9076,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-08-2022 23:00,0.2
9077,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,06-08-2022 01:00,0.2
9078,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,06-08-2022 02:00,0.2
9079,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,06-08-2022 03:00,0.2
9080,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,11-08-2022 22:00,52
9081,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 15:00,2.2
9082,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 16:00,2.3
9083,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 17:00,2.3
9084,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 18:00,2.3
9085,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 19:00,2.3
9086,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 20:00,2.3
9087,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 21:00,2.3
9088,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 22:00,2.3
9089,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,22-08-2022 23:00,2.3
9090,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 00:00,2.3
9091,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 01:00,2.3
9092,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 02:00,2.3
9093,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 03:00,2.3
9094,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 18:00,0.1
9095,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 19:00,0.1
9096,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 20:00,0.1
9097,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 21:00,0.2
9098,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 22:00,0.2
9099,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,23-08-2022 23:00,0.2
9100,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,24-08-2022 00:00,0.2
9101,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,24-08-2022 01:00,0.2
9102,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,24-08-2022 02:00,0.2
9103,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,24-08-2022 03:00,0.2
9104,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,25-08-2022 23:00,1.9
9105,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,26-08-2022 02:00,3.4
9106,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,26-08-2022 03:00,3.5
9107,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,26-08-2022 20:00,1.8
9108,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,26-08-2022 22:00,7.8
9109,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,26-08-2022 23:00,8.2
9110,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,27-08-2022 00:00,8.4
9111,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,27-08-2022 01:00,8.4
9112,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,27-08-2022 02:00,8.4
9113,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,27-08-2022 03:00,8.4
9114,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,28-08-2022 21:00,0.7
9115,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,28-08-2022 23:00,1.3
9116,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,29-08-2022 02:00,2.3
9117,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-08-2022 03:00,0.9
9118,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-08-2022 16:00,0.2
9119,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-08-2022 17:00,0.2
9120,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-08-2022 19:00,0.5
9121,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-08-2022 20:00,0.5
9122,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,31-08-2022 21:00,0.5
9123,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 01:00,0.5
9124,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 15:00,0.1
9125,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 16:00,0.1
9126,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 17:00,0.1
9127,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 19:00,0.1
9128,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 20:00,0.1
9129,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 21:00,0.1
9130,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 22:00,0.1
9131,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,01-09-2022 23:00,0.1
9132,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 00:00,0.1
9133,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 01:00,0.1
9134,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 02:00,0.1
9135,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 03:00,0.1
9136,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 04:00,0.1
9137,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 05:00,0.1
9138,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 06:00,0.1
9139,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 07:00,0.1
9140,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 08:00,0.1
9141,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 09:00,0.1
9142,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 10:00,0.1
9143,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 11:00,0.1
9144,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 12:00,0.1
9145,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 13:00,0.1
9146,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 14:00,0.1
9147,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 15:00,0.1
9148,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 16:00,0.1
9149,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 17:00,0.1
9150,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 18:00,0.1
9151,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 19:00,0.1
9152,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 20:00,0.1
9153,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 21:00,0.1
9154,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 22:00,0.1
9155,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,02-09-2022 23:00,0.1
9156,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,03-09-2022 00:00,0.1
9157,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,03-09-2022 01:00,0.1
9158,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,03-09-2022 02:00,0.1
9159,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,03-09-2022 03:00,0.1
9160,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,04-09-2022 23:00,2.1
9161,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-09-2022 01:00,2.5
9162,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,05-09-2022 02:00,2.6
9163,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,07-09-2022 20:00,0.1
9164,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,07-09-2022 21:00,0.2
9165,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,07-09-2022 22:00,0.2
9166,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,07-09-2022 23:00,0.2
9167,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,08-09-2022 00:00,0.2
9168,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,08-09-2022 01:00,0.2
9169,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,08-09-2022 02:00,0.2
9170,BHAVANI BRIDGE,CWC,33,Tamil Nadu,573,Erode,BHAVANI,-,-,Cauvery,Cauvery,Bhavani,-,-,Bhavani,11.43833333,77.68083333,08-09-2022 03:00,0.2
