SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
10198,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,01-07-2023 06:00,0.5
10199,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,01-07-2023 09:00,0.5
10200,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,01-07-2023 12:00,0.5
10201,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,01-07-2023 15:00,0.5
10202,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,01-07-2023 18:00,0.5
10203,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,01-07-2023 21:00,0.5
10204,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,02-07-2023 00:00,0.5
10205,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,02-07-2023 05:00,0.5
10206,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,02-07-2023 09:00,0.5
10207,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,02-07-2023 13:00,0.5
10208,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,02-07-2023 17:00,1
10209,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,02-07-2023 18:00,0.5
10210,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,02-07-2023 20:00,0.5
10211,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,02-07-2023 21:00,0.5
10212,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 00:00,0.5
10213,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 03:00,0.5
10214,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 05:00,0.5
10215,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 07:00,0.5
10216,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 10:00,0.5
10217,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 12:00,0.5
10218,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 17:00,0.5
10219,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 20:00,0.5
10220,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,03-07-2023 23:00,0.5
10221,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 02:00,0.5
10222,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 04:00,0.5
10223,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 05:00,0.5
10224,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 06:00,0.5
10225,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 08:00,0.5
10226,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 09:00,0.5
10227,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 10:00,1
10228,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 11:00,2.5
10229,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 12:00,4.5
10230,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 13:00,4.5
10231,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 14:00,4.5
10232,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 16:00,5
10233,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 17:00,4
10234,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 18:00,5
10235,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 19:00,4.5
10236,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 20:00,4
10237,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 21:00,3.5
10238,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 22:00,3.5
10239,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,04-07-2023 23:00,3.5
10240,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 00:00,4
10241,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 01:00,2.5
10242,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 02:00,3
10243,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 03:00,3.5
10244,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 04:00,3.5
10245,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 05:00,3
10246,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 06:00,4
10247,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 07:00,3.5
10248,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 08:00,3.5
10249,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 09:00,3
10250,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 10:00,3
10251,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 11:00,2
10252,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 12:00,2
10253,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 13:00,1.5
10254,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 14:00,1.5
10255,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 15:00,1.5
10256,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 16:00,1
10257,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 17:00,0.5
10258,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 18:00,0.5
10259,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 19:00,0.5
10260,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 20:00,0.5
10261,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 21:00,0.5
10262,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,05-07-2023 23:00,0.5
10263,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 03:00,0.5
10264,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 05:00,0.5
10265,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 06:00,0.5
10266,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 08:00,0.5
10267,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 09:00,0.5
10268,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 11:00,0.5
10269,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 13:00,0.5
10270,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 15:00,0.5
10271,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 20:00,0.5
10272,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 22:00,1
10273,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,06-07-2023 23:00,0.5
10274,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 00:00,0.5
10275,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 01:00,1
10276,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 02:00,1.5
10277,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 03:00,2.5
10278,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 04:00,3
10279,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 05:00,4
10280,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 06:00,3.5
10281,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 07:00,3
10282,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 08:00,2.5
10283,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 09:00,2.5
10284,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 10:00,6
10285,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 11:00,4
10286,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 12:00,4.5
10287,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 13:00,3
10288,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 14:00,2.5
10289,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 15:00,5
10290,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 16:00,3.5
10291,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 17:00,4.5
10292,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 18:00,5
10293,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 19:00,4
10294,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 20:00,3.5
10295,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 21:00,3.5
10296,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 22:00,3
10297,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,07-07-2023 23:00,2
10298,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,08-07-2023 00:00,2.5
10299,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,08-07-2023 01:00,2.5
10300,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,08-07-2023 02:00,2
10301,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,08-07-2023 03:00,1.5
10302,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,08-07-2023 04:00,2
10303,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,10-07-2023 00:00,0.5
10304,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,10-07-2023 02:00,0.5
10305,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,10-07-2023 04:00,0.5
10306,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,10-07-2023 06:00,0.5
10307,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,10-07-2023 07:00,0.5
10308,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,10-07-2023 09:00,0.5
10309,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,10-07-2023 10:00,0.5
10310,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,11-07-2023 07:00,0.5
10311,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,11-07-2023 12:00,0.5
10312,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,12-07-2023 01:00,0.5
10313,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,13-07-2023 09:00,0.5
10314,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,14-07-2023 02:00,0.5
10315,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,15-07-2023 16:00,0.5
10316,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,16-07-2023 05:00,0.5
10317,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,17-07-2023 04:00,0.5
10318,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,17-07-2023 14:00,0.5
10319,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,18-07-2023 06:00,0.5
10320,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,19-07-2023 04:00,0.5
10321,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 00:00,1
10322,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 01:00,0.5
10323,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 02:00,1
10324,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 03:00,0.5
10325,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 04:00,0.5
10326,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 05:00,1
10327,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 06:00,1
10328,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 07:00,0.5
10329,Dharamjaigarh,CWC,22,Chhattisgarh,386,RAIGARH,DHARMJAIGARH,-,-,Mahanadi,Mahanadi,Mand,-,-,Mand,22.47722222,83.21416667,20-07-2023 08:00,0.5
