SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
5631,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,24-03-2021 23:30,NaN
5632,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 00:30,NaN
5633,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 01:30,NaN
5634,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 02:30,NaN
5635,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 03:30,NaN
5636,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 04:30,NaN
5637,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 05:30,NaN
5638,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 06:30,NaN
5639,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 07:00,NaN
5640,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 07:30,NaN
5641,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 08:30,NaN
5642,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 09:30,NaN
5643,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 10:30,NaN
5644,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 11:30,NaN
5645,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 12:30,NaN
5646,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 13:30,NaN
5647,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 14:30,NaN
5648,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 15:30,NaN
5649,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 16:30,NaN
5650,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 17:30,NaN
5651,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 18:30,NaN
5652,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 19:30,NaN
5653,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 20:30,NaN
5654,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 21:30,NaN
5655,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 22:30,NaN
5656,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,25-03-2021 23:30,NaN
5657,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 00:00,NaN
5658,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 00:30,NaN
5659,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 01:00,NaN
5660,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 01:30,NaN
5661,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 02:00,NaN
5662,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 02:30,NaN
5663,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 03:00,NaN
5664,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 03:30,NaN
5665,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 04:00,NaN
5666,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 04:30,NaN
5667,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 05:00,NaN
5668,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 05:30,NaN
5669,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 06:00,NaN
5670,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 06:30,NaN
5671,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 07:00,NaN
5672,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 07:30,NaN
5673,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 08:00,NaN
5674,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 08:30,NaN
5675,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 09:00,NaN
5676,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 09:30,NaN
5677,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 10:00,NaN
5678,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 10:30,NaN
5679,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 11:00,NaN
5680,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 11:30,NaN
5681,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 12:00,NaN
5682,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 12:30,NaN
5683,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 13:00,NaN
5684,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 13:30,NaN
5685,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 14:00,NaN
5686,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 14:30,NaN
5687,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 15:00,NaN
5688,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 15:30,NaN
5689,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 16:00,NaN
5690,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 16:30,NaN
5691,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 17:00,NaN
5692,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 17:30,NaN
5693,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 18:00,NaN
5694,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 18:30,NaN
5695,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 19:00,NaN
5696,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 19:30,NaN
5697,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 20:00,NaN
5698,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 20:30,NaN
5699,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 21:00,NaN
5700,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 22:00,NaN
5701,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,26-03-2021 23:00,NaN
5702,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 00:00,NaN
5703,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 01:00,NaN
5704,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 02:00,NaN
5705,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 03:00,NaN
5706,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 04:00,NaN
5707,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 05:00,NaN
5708,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 05:30,NaN
5709,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 06:00,NaN
5710,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 06:30,NaN
5711,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 07:00,NaN
5712,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 07:30,NaN
5713,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 08:00,NaN
5714,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 08:30,NaN
5715,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 09:00,NaN
5716,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 09:30,NaN
5717,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 10:00,NaN
5718,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 10:30,NaN
5719,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 11:00,NaN
5720,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 11:30,NaN
5721,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 12:00,NaN
5722,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 12:30,NaN
5723,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 13:00,NaN
5724,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 13:30,NaN
5725,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 14:00,NaN
5726,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 14:30,NaN
5727,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 15:00,NaN
5728,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 15:30,NaN
5729,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 16:00,NaN
5730,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 16:30,NaN
5731,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 17:00,NaN
5732,SOLACHAR,CWC,38,Dadra And Nagar Haveli,465,Dadra And Nagar Haveli,Dadra And Nagar Haveli,-,-,Daman Ganga,West flowing rivers from Tapi to Tadri,Sakkartond,-,-,Sakkartond,20.20888889,72.99055556,27-03-2021 17:30,NaN
